"country","iso2c","iso3c","year","RQ.EST","VA.EST","PV.EST","GE.EST","CC.EST","RL.EST"
"Mauritius","MU","MUS",2013,0.892884910106659,0.928681612014771,0.94480174779892,0.920593023300171,0.252099126577377,0.966420888900757
"Mauritius","MU","MUS",2014,1.19694662094116,0.939650774002075,0.667965948581696,1.15563225746155,0.317963987588882,0.948893070220947
"Mauritius","MU","MUS",2015,1.14608132839203,0.826210618019104,0.998615384101868,1.16092014312744,0.254001796245575,0.868463099002838
"Mauritius","MU","MUS",2016,1.10347759723663,0.818056881427765,1.01318693161011,1.0571494102478,0.136081844568253,0.710586309432983
"Mauritius","MU","MUS",2017,1.05918991565704,0.788669943809509,0.97113037109375,0.998664975166321,0.187208577990532,0.693787753582001
"Mauritius","MU","MUS",2018,1.05122172832489,0.728621065616608,0.868699967861176,0.932905673980713,0.214242041110992,0.735955834388733
"Mauritius","MU","MUS",2019,1.02386045455933,0.754109442234039,0.809275507926941,0.892037570476532,0.241273745894432,0.720553696155548
"Mauritius","MU","MUS",2020,1.19063210487366,0.705323219299316,0.882638096809387,0.884526431560516,0.465649992227554,0.925534307956696
"Mexico","MX","MEX",2010,0.156337782740593,0.178501576185226,-0.726463437080383,0.0992598310112953,-0.439748138189316,-0.552031338214874
"Mexico","MX","MEX",2011,0.184377461671829,0.12169187515974,-0.667768597602844,0.257281601428986,-0.474737763404846,-0.549887716770172
"Mexico","MX","MEX",2012,0.418743193149567,0.112745344638824,-0.662454187870026,0.300963640213013,-0.484527587890625,-0.53518009185791
"Mexico","MX","MEX",2013,0.418155193328857,0.108392298221588,-0.714223802089691,0.30745142698288,-0.591520249843597,-0.549149870872498
"Mexico","MX","MEX",2014,0.359438210725784,0.000331484014168382,-0.853918790817261,0.13829705119133,-0.84264999628067,-0.406367480754852
"Mexico","MX","MEX",2015,0.290273994207382,-0.0753471404314041,-0.798699080944061,0.151816561818123,-0.867699027061462,-0.434998780488968
"Mexico","MX","MEX",2016,0.207757636904716,-0.067501425743103,-0.62906938791275,0.0639017894864082,-0.830518782138824,-0.564790964126587
"Mexico","MX","MEX",2017,0.194318756461143,-0.0778172388672829,-0.797446548938751,-0.0319954790174961,-0.932947337627411,-0.569108903408051
"Mexico","MX","MEX",2018,0.0957362800836563,-0.0168858394026756,-0.648208022117615,-0.263602465391159,-0.929513454437256,-0.626365125179291
"Mexico","MX","MEX",2019,0.0304558966308832,0.00781936477869749,-0.836903512477875,-0.279377490282059,-0.899168848991394,-0.646010875701904
"Mexico","MX","MEX",2020,0.00255433539859951,-0.0250303260982037,-0.85638153553009,-0.242663219571114,-0.902077496051788,-0.647769391536713
"New Zealand","NZ","NZL",2010,1.81236732006073,1.50750553607941,1.23648881912231,1.81112396717072,2.32940340042114,1.86188757419586
"New Zealand","NZ","NZL",2011,1.96411323547363,1.57907593250275,1.37673103809357,1.87149143218994,2.29086756706238,1.89464735984802
"New Zealand","NZ","NZL",2012,1.84479916095734,1.61772203445435,1.36136555671692,1.79183387756348,2.30788779258728,1.88321006298065
"New Zealand","NZ","NZL",2013,1.81913685798645,1.60607767105103,1.45392656326294,1.75026178359985,2.33409142494202,1.87015104293823
"New Zealand","NZ","NZL",2014,1.94383800029755,1.52441298961639,1.46792757511139,1.92540895938873,2.24964022636414,2.00416088104248
"New Zealand","NZ","NZL",2015,1.91578125953674,1.5548654794693,1.5254533290863,1.87947869300842,2.27400946617126,1.99450325965881
"New Zealand","NZ","NZL",2016,2.03535532951355,1.5332738161087,1.51918339729309,1.83559823036194,2.27895355224609,1.9442617893219
"New Zealand","NZ","NZL",2017,2.08664059638977,1.55865490436554,1.59522306919098,1.76067328453064,2.23704671859741,1.91612315177917
"New Zealand","NZ","NZL",2018,2.0056631565094,1.58951163291931,1.53390526771545,1.66209316253662,2.17081546783447,1.86662292480469
"New Zealand","NZ","NZL",2019,1.87952852249146,1.53523802757263,1.41130232810974,1.66368079185486,2.16713047027588,1.87633287906647
"New Zealand","NZ","NZL",2020,1.88291263580322,1.5954270362854,1.49202156066895,1.58037388324738,2.14821743965149,1.87339925765991
"Nigeria","NG","NGA",2010,-0.74347710609436,-0.777081429958344,-2.21112322807312,-1.16943693161011,-1.05150854587555,-1.1588362455368
"Nigeria","NG","NGA",2011,-0.699536263942719,-0.713411033153534,-1.95645451545715,-1.10627055168152,-1.18936145305634,-1.1788387298584
"Nigeria","NG","NGA",2012,-0.723069429397583,-0.700219869613647,-2.04207372665405,-1.00281035900116,-1.17593324184418,-1.13882875442505
"Nigeria","NG","NGA",2013,-0.681769371032715,-0.693028211593628,-2.08847832679749,-0.999358832836151,-1.22686922550201,-1.12007391452789
"Nigeria","NG","NGA",2014,-0.837622761726379,-0.587156057357788,-2.1302764415741,-1.19059991836548,-1.28350389003754,-1.05556893348694
"Nigeria","NG","NGA",2015,-0.866751492023468,-0.37261375784874,-1.92544281482697,-0.971849918365479,-1.07022082805634,-0.967466533184052
"Nigeria","NG","NGA",2016,-0.931713700294495,-0.31936252117157,-1.87770986557007,-1.0944629907608,-1.02190661430359,-1.02606177330017
"Nigeria","NG","NGA",2017,-0.901708126068115,-0.339918911457062,-1.99915504455566,-1.02008616924286,-1.07794201374054,-0.874379098415375
"Nigeria","NG","NGA",2018,-0.864204466342926,-0.430503189563751,-2.10182309150696,-1.09748804569244,-1.06471812725067,-0.903242588043213
"Nigeria","NG","NGA",2019,-0.925423800945282,-0.434370815753937,-1.92018330097198,-1.18443369865417,-1.07927775382996,-0.922569572925568
"Nigeria","NG","NGA",2020,-1.0094393491745,-0.580638468265533,-1.87046504020691,-1.11589670181274,-1.08271861076355,-0.825987219810486
"Pakistan","PK","PAK",2010,-0.61335825920105,-0.798651278018951,-2.67593312263489,-0.770817995071411,-1.08961069583893,-0.737805545330048
"Pakistan","PK","PAK",2011,-0.647816777229309,-0.829199433326721,-2.81003546714783,-0.829370141029358,-1.08339202404022,-0.9066281914711
"Pakistan","PK","PAK",2012,-0.722233474254608,-0.843582153320313,-2.67700362205505,-0.778008282184601,-1.06879222393036,-0.883420169353485
"Pakistan","PK","PAK",2013,-0.705004990100861,-0.799480617046356,-2.60330200195313,-0.792022287845612,-0.962642073631287,-0.855993092060089
"Pakistan","PK","PAK",2014,-0.688540935516357,-0.716015040874481,-2.40127921104431,-0.757806360721588,-0.838965237140656,-0.75093001127243
"Pakistan","PK","PAK",2015,-0.629328846931458,-0.722057998180389,-2.48270797729492,-0.667266607284546,-0.806425869464874,-0.75948029756546
"Pakistan","PK","PAK",2016,-0.648122251033783,-0.69939923286438,-2.48317313194275,-0.654021263122559,-0.872386276721954,-0.802612841129303
"Pakistan","PK","PAK",2017,-0.596368491649628,-0.693399786949158,-2.40630578994751,-0.597104787826538,-0.777308523654938,-0.719001710414886
"Pakistan","PK","PAK",2018,-0.641257345676422,-0.819087028503418,-2.26940131187439,-0.631353139877319,-0.777166604995728,-0.666854441165924
"Pakistan","PK","PAK",2019,-0.659801244735718,-0.862769305706024,-2.26518702507019,-0.680663824081421,-0.85709273815155,-0.671738862991333
"Pakistan","PK","PAK",2020,-0.732577681541443,-0.877368927001953,-1.78547716140747,-0.540501832962036,-0.832873284816742,-0.693787276744843
"Romania","RO","ROU",2010,0.672567009925842,0.432130426168442,0.273600399494171,-0.11697518825531,-0.352394610643387,0.106409564614296
"Romania","RO","ROU",2011,0.687459826469421,0.376137167215347,0.186090663075447,-0.199979275465012,-0.333498507738113,0.104707606136799
"Romania","RO","ROU",2012,0.564533114433289,0.318529605865479,0.0823415592312813,-0.171900972723961,-0.381443470716476,0.0929005369544029
"Romania","RO","ROU",2013,0.634414732456207,0.311523497104645,0.179133072495461,0.136252075433731,-0.300762176513672,0.190192177891731
"Romania","RO","ROU",2014,0.600805342197418,0.428146094083786,0.0491361282765865,0.226028010249138,-0.223876476287842,0.242191851139069
"Romania","RO","ROU",2015,0.581416547298431,0.486150950193405,0.189114436507225,0.128101199865341,-0.143834993243217,0.226327732205391
"Romania","RO","ROU",2016,0.575496196746826,0.540918290615082,0.277196615934372,-0.0402308702468872,-0.15244796872139,0.474753588438034
"Romania","RO","ROU",2017,0.445294320583344,0.598597824573517,0.056402251124382,-0.0583919622004032,-0.115164488554001,0.458801478147507
"Romania","RO","ROU",2018,0.417061269283295,0.5243239402771,0.0468847751617432,-0.147446274757385,-0.202447131276131,0.390408784151077
"Romania","RO","ROU",2019,0.459240168333054,0.51631110906601,0.561702191829681,-0.186415791511536,-0.213289558887482,0.440403878688812
"Romania","RO","ROU",2020,0.36042395234108,0.588041067123413,0.531862139701843,-0.257351338863373,-0.074919618666172,0.392174124717712
"Russian Federation","RU","RUS",2010,-0.310507625341415,-0.889000535011292,-0.929458737373352,-0.601510107517242,-1.09921479225159,-0.79579108953476
"Russian Federation","RU","RUS",2011,-0.31161817908287,-0.883593857288361,-0.998262107372284,-0.601379692554474,-1.07437682151794,-0.747264206409454
"Russian Federation","RU","RUS",2012,-0.346864879131317,-0.97881817817688,-0.817712664604187,-0.533574044704437,-1.05157160758972,-0.857621252536774
"Russian Federation","RU","RUS",2013,-0.35747629404068,-1.02217721939087,-0.736093640327454,-0.449865072965622,-1.02038681507111,-0.821557760238647
"Russian Federation","RU","RUS",2014,-0.402516543865204,-1.04440438747406,-0.943617463111877,-0.187570467591286,-0.918525218963623,-0.772919178009033
"Russian Federation","RU","RUS",2015,-0.559952318668365,-1.08774089813232,-1.02933514118195,-0.294513344764709,-0.952242791652679,-0.798314273357391
"Russian Federation","RU","RUS",2016,-0.432721495628357,-1.13166010379791,-0.946210265159607,-0.285805225372314,-0.817593097686768,-0.831809401512146
"Russian Federation","RU","RUS",2017,-0.510121762752533,-1.08983087539673,-0.640630483627319,-0.152871698141098,-0.893895387649536,-0.830812931060791
"Russian Federation","RU","RUS",2018,-0.548351645469666,-1.07453215122223,-0.541188955307007,-0.0647217184305191,-0.848470866680145,-0.817522346973419
"Russian Federation","RU","RUS",2019,-0.46409547328949,-1.11777782440186,-0.557384431362152,0.0652898773550987,-0.802163481712341,-0.752920866012573
"Russian Federation","RU","RUS",2020,-0.468022495508194,-1.07231199741364,-0.683706700801849,-0.0776575356721878,-0.909426033496857,-0.787609994411469
"Sri Lanka","LK","LKA",2010,-0.248191311955452,-0.505228579044342,-0.94294685125351,-0.19675101339817,-0.419682919979095,-0.118414133787155
"Sri Lanka","LK","LKA",2011,-0.131351128220558,-0.545052945613861,-0.724771440029144,-0.103059768676758,-0.399362593889236,-0.117064774036407
"Sri Lanka","LK","LKA",2012,-0.125741094350815,-0.575279295444489,-0.717079222202301,-0.196667313575745,-0.241880506277084,-0.114084355533123
"Sri Lanka","LK","LKA",2013,-0.166235014796257,-0.594175636768341,-0.612895429134369,-0.158950358629227,-0.22082956135273,-0.265588670969009
"Sri Lanka","LK","LKA",2014,-0.108953259885311,-0.667191743850708,-0.330464035272598,0.0742595195770264,-0.345142692327499,-0.149271368980408
"Sri Lanka","LK","LKA",2015,-0.0474454984068871,-0.296130180358887,0.0903681144118309,0.0127449156716466,-0.348609656095505,0.0506372302770615
"Sri Lanka","LK","LKA",2016,-0.102553024888039,-0.0810505524277687,-0.00402953522279859,0.00942008104175329,-0.30207422375679,0.125161454081535
"Sri Lanka","LK","LKA",2017,-0.145773559808731,-0.0618796199560165,-0.0711655467748642,-0.138596415519714,-0.459627360105515,0.0471701323986053
"Sri Lanka","LK","LKA",2018,-0.204640790820122,-0.0154706938192248,-0.145270884037018,-0.228138446807861,-0.329406946897507,0.0201496928930283
"Sri Lanka","LK","LKA",2019,-0.217790633440018,-0.0884685143828392,-0.217622801661491,-0.0951133072376251,-0.281438767910004,0.0608090050518513
"Sri Lanka","LK","LKA",2020,-0.210725411772728,-0.0503662377595901,-0.0848737210035324,-0.0469268821179867,-0.308005213737488,0.00735090998932719
"Sweden","SE","SWE",2010,1.65624058246613,1.54272592067719,1.09417045116425,1.96242189407349,2.21972584724426,1.93030881881714
"Sweden","SE","SWE",2011,1.89224195480347,1.61295545101166,1.23068809509277,1.92498362064362,2.16803646087646,1.91803658008575
"Sweden","SE","SWE",2012,1.90003883838654,1.69035804271698,1.17059719562531,1.91071212291718,2.27712059020996,1.92827761173248
"Sweden","SE","SWE",2013,1.8954666852951,1.65811014175415,1.12777805328369,1.78928470611572,2.23930025100708,1.95055162906647
"Sweden","SE","SWE",2014,1.8051632642746,1.61111927032471,1.06541478633881,1.681720495224,2.11104297637939,1.97517240047455
"Sweden","SE","SWE",2015,1.81017088890076,1.5653303861618,0.947106420993805,1.71137487888336,2.18594098091125,2.01940560340881
"Sweden","SE","SWE",2016,1.85117828845978,1.5646858215332,1.0179408788681,1.69272089004517,2.14740252494812,1.98294198513031
"Sweden","SE","SWE",2017,1.79640650749207,1.56925332546234,0.984416782855988,1.70821261405945,2.14078736305237,1.85031378269196
"Sweden","SE","SWE",2018,1.83144760131836,1.56835758686066,0.940556704998016,1.70424115657806,2.14515686035156,1.81655418872833
"Sweden","SE","SWE",2019,1.80026471614838,1.56092047691345,1.03947269916534,1.70230340957642,2.12822103500366,1.82391309738159
"Sweden","SE","SWE",2020,1.68751895427704,1.50253629684448,1.02638030052185,1.70982444286346,2.12586712837219,1.79725050926208
"Turkiye","TR","TUR",2010,0.312994033098221,-0.0848165079951286,-0.915285527706146,0.314999729394913,0.0254152249544859,0.0499801225960255
"Turkiye","TR","TUR",2011,0.393024772405624,-0.136850699782372,-0.959997057914734,0.365651339292526,0.0382425226271153,0.0154577177017927
"Turkiye","TR","TUR",2012,0.450981587171555,-0.206933528184891,-1.22053194046021,0.432587444782257,0.161344781517982,-0.0366085544228554
"Turkiye","TR","TUR",2013,0.463030308485031,-0.251326382160187,-1.24993252754211,0.399101763963699,0.0917898043990135,-0.00446107843890786
"Turkiye","TR","TUR",2014,0.432501822710037,-0.338407427072525,-1.08603596687317,0.394282221794128,-0.134037971496582,-0.0758084133267403
"Turkiye","TR","TUR",2015,0.288754999637604,-0.367709815502167,-1.49391400814056,0.228523105382919,-0.135501250624657,-0.212900102138519
"Turkiye","TR","TUR",2016,0.203276693820953,-0.607145011425018,-2.00906300544739,0.0302583184093237,-0.17421218752861,-0.326979637145996
"Turkiye","TR","TUR",2017,0.0574674755334854,-0.705824315547943,-1.78851389884949,0.0511774159967899,-0.18309485912323,-0.300738304853439
"Turkiye","TR","TUR",2018,0.0285708140581846,-0.851066708564758,-1.31889343261719,-0.0267058294266462,-0.327101528644562,-0.37299633026123
"Turkiye","TR","TUR",2019,-0.00383999058976769,-0.834260940551758,-1.37172758579254,0.0192449688911438,-0.302947282791138,-0.330669432878494
"Turkiye","TR","TUR",2020,-0.0100284768268466,-0.860242068767548,-1.13689529895782,-0.127560287714005,-0.338743031024933,-0.408490777015686
"United States","US","USA",2010,1.4438453912735,1.1336270570755,0.438403934240341,1.55206751823425,1.26525807380676,1.63102221488953
"United States","US","USA",2011,1.45509660243988,1.12696576118469,0.591247260570526,1.51358306407928,1.26211905479431,1.59098601341248
"United States","US","USA",2012,1.29439389705658,1.16158699989319,0.632442116737366,1.52101111412048,1.40279400348663,1.62034177780151
"United States","US","USA",2013,1.26038861274719,1.10301864147186,0.643072605133057,1.51683723926544,1.305992603302,1.54929387569427
"United States","US","USA",2014,1.27628946304321,1.07124829292297,0.582419633865356,1.46213662624359,1.37168157100677,1.60693037509918
"United States","US","USA",2015,1.25163650512695,1.1098393201828,0.678062379360199,1.459397315979,1.39411592483521,1.59011232852936
"United States","US","USA",2016,1.4938485622406,1.11025989055634,0.402302891016006,1.47055923938751,1.36813068389893,1.60887634754181
"United States","US","USA",2017,1.62613379955292,1.00899720191956,0.291817456483841,1.5492182970047,1.37693190574646,1.63850748538971
"United States","US","USA",2018,1.61934423446655,0.976354420185089,0.421417832374573,1.56907296180725,1.3244252204895,1.50574564933777
"United States","US","USA",2019,1.34376358985901,0.903775811195374,0.134975299239159,1.48233127593994,1.2119687795639,1.45373570919037
"United States","US","USA",2020,1.24784934520721,0.868967413902283,0.0334379859268665,1.31041991710663,1.06564903259277,1.36076295375824
